"Step","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
93000,-36593.1170085,-28042.9200193,293.940577197,63.99040032,0.467511791659
93050,-36584.4148008,-27994.3664993,295.310594489,63.99040032,0.467511791659
93100,-36647.4710517,-27872.6066786,301.66424258,63.99040032,0.467511791659
93150,-36498.2743382,-27742.8638006,300.995454287,63.99040032,0.467511791659
93200,-36515.2841361,-27845.6653048,298.046087891,63.99040032,0.467511791659
93250,-36631.7400543,-27986.1481878,297.220083541,63.99040032,0.467511791659
93300,-36751.3986283,-28016.635863,300.285620571,63.99040032,0.467511791659
93350,-36762.2479384,-27920.7074123,303.956450222,63.99040032,0.467511791659
93400,-36441.9936667,-27802.870488,296.997701554,63.99040032,0.467511791659
93450,-36717.6387212,-27813.9015475,306.094660432,63.99040032,0.467511791659
93500,-36643.154303,-27895.2715349,300.73666295,63.99040032,0.467511791659
93550,-36598.6667412,-28022.4357295,294.835580622,63.99040032,0.467511791659
93600,-36681.6031934,-27996.1972921,298.588819303,63.99040032,0.467511791659
93650,-36581.1839808,-27896.4621006,298.565303873,63.99040032,0.467511791659
93700,-36451.8551408,-27826.0678233,296.539238344,63.99040032,0.467511791659
93750,-36608.8939251,-27796.3191883,302.960657864,63.99040032,0.467511791659
93800,-36474.4604106,-27830.0442996,297.17966316,63.99040032,0.467511791659
93850,-36900.1390027,-27807.076969,312.603312655,63.99040032,0.467511791659
93900,-36565.0896147,-27849.5622298,299.624342376,63.99040032,0.467511791659
93950,-36604.5613126,-27850.0111362,300.965876598,63.99040032,0.467511791659
94000,-36354.9695048,-27876.0375949,291.490610419,63.99040032,0.467511791659
94050,-36775.3044365,-27836.9407316,307.285059036,63.99040032,0.467511791659
94100,-36654.1201764,-28015.3339644,296.986117234,63.99040032,0.467511791659
94150,-36639.4775439,-28047.3099388,295.383452381,63.99040032,0.467511791659
94200,-36326.8968353,-27960.4936214,287.622073836,63.99040032,0.467511791659
94250,-36431.5932425,-28013.6655194,289.393394894,63.99040032,0.467511791659
94300,-36451.835006,-27849.4995339,295.733005578,63.99040032,0.467511791659
94350,-36658.4619449,-27801.9947028,304.469604193,63.99040032,0.467511791659
94400,-36548.2678497,-27745.5797412,302.620773154,63.99040032,0.467511791659
94450,-36534.7823183,-27890.5379046,297.173760513,63.99040032,0.467511791659
94500,-36499.3133377,-27897.2187782,295.724723433,63.99040032,0.467511791659
94550,-36576.7020617,-27810.6381788,301.361697363,63.99040032,0.467511791659
94600,-36622.5899696,-27874.1897085,300.75445344,63.99040032,0.467511791659
94650,-36537.8676389,-27941.7025875,295.520877482,63.99040032,0.467511791659
94700,-36555.5289356,-27832.8904383,299.868809784,63.99040032,0.467511791659
94750,-36608.2120322,-27726.0594464,305.35262066,63.99040032,0.467511791659
94800,-36377.6725239,-27686.9496787,298.771606385,63.99040032,0.467511791659
94850,-36537.7142795,-27566.7598586,308.405469932,63.99040032,0.467511791659
94900,-36448.5536321,-27453.4579411,309.235403897,63.99040032,0.467511791659
94950,-36547.8426877,-27479.5712946,311.751054487,63.99040032,0.467511791659
95000,-36277.4262878,-27535.8714824,300.519118836,63.99040032,0.467511791659
95050,-36596.961347,-27743.6975276,304.359476211,63.99040032,0.467511791659
95100,-36564.9264336,-27671.4352173,305.742422627,63.99040032,0.467511791659
95150,-36255.5649491,-27556.1098749,299.071804899,63.99040032,0.467511791659
95200,-36363.7212702,-27547.1213238,303.099037418,63.99040032,0.467511791659
95250,-36340.8021506,-27612.156543,300.075323561,63.99040032,0.467511791659
95300,-36488.1999804,-27775.6136621,299.523233733,63.99040032,0.467511791659
95350,-36299.1410268,-27770.2303756,293.208790726,63.99040032,0.467511791659
95400,-36504.8787424,-27822.9712632,298.468549769,63.99040032,0.467511791659
95450,-36626.3585123,-27766.4272367,304.588691508,63.99040032,0.467511791659
95500,-36546.4815348,-27916.7444894,296.675022972,63.99040032,0.467511791659
95550,-36238.6198973,-27673.6850945,294.447237036,63.99040032,0.467511791659
95600,-36515.4801634,-27603.6063005,306.374385347,63.99040032,0.467511791659
95650,-36275.64155,-27554.1422384,299.829646606,63.99040032,0.467511791659
95700,-36430.1454664,-27512.9028079,306.558954998,63.99040032,0.467511791659
95750,-36461.3896189,-27590.9486154,304.949997275,63.99040032,0.467511791659
95800,-36200.724681,-27536.8726172,297.847836677,63.99040032,0.467511791659
95850,-36382.1585157,-27613.9966684,301.433821654,63.99040032,0.467511791659
95900,-36247.3724909,-27542.5652067,299.255804367,63.99040032,0.467511791659
95950,-36324.2824472,-27475.1831392,304.21630771,63.99040032,0.467511791659
96000,-36237.8434591,-27521.492026,299.652671689,63.99040032,0.467511791659
96050,-36350.3116939,-27519.8700864,303.574889124,63.99040032,0.467511791659
96100,-36166.6223579,-27323.637332,304.00610956,63.99040032,0.467511791659
96150,-36043.508825,-27401.1053414,297.110472602,63.99040032,0.467511791659
96200,-36078.7420851,-27405.9078703,298.156627065,63.99040032,0.467511791659
96250,-36371.5865418,-27514.0627038,304.50592808,63.99040032,0.467511791659
96300,-36428.4575935,-27563.0209413,304.77795657,63.99040032,0.467511791659
96350,-36116.8534414,-27491.7719417,296.514973584,63.99040032,0.467511791659
96400,-36321.6260534,-27563.7329666,301.080799916,63.99040032,0.467511791659
96450,-36308.083863,-27600.5800353,299.348506741,63.99040032,0.467511791659
96500,-36393.3850312,-27519.6060719,305.06475026,63.99040032,0.467511791659
96550,-36456.4936882,-27608.3946954,304.181918654,63.99040032,0.467511791659
96600,-36043.610427,-27509.7839257,293.377788916,63.99040032,0.467511791659
96650,-36442.2882671,-27710.6525763,300.178117306,63.99040032,0.467511791659
96700,-36469.5283405,-27526.9266961,307.430751867,63.99040032,0.467511791659
96750,-36615.3870131,-27519.4789642,312.7011536,63.99040032,0.467511791659
96800,-36381.3411308,-27527.1034604,304.39295548,63.99040032,0.467511791659
96850,-36409.9582261,-27616.8684156,302.290800727,63.99040032,0.467511791659
96900,-36370.0688441,-27728.3752983,297.086066206,63.99040032,0.467511791659
96950,-36507.5868046,-27783.4329456,299.920905225,63.99040032,0.467511791659
97000,-36320.246413,-27702.6275845,296.258420212,63.99040032,0.467511791659
97050,-36422.4596393,-27532.5220479,305.620255319,63.99040032,0.467511791659
97100,-36460.4767307,-27592.771171,304.855957579,63.99040032,0.467511791659
97150,-36271.4848384,-27630.3301646,297.067540743,63.99040032,0.467511791659
97200,-36253.43616,-27732.6713099,292.92875256,63.99040032,0.467511791659
97250,-36228.8309389,-27578.3070819,297.389636612,63.99040032,0.467511791659
97300,-36157.0993744,-27595.5905385,294.329458385,63.99040032,0.467511791659
97350,-36473.4419309,-27501.4398731,308.441485827,63.99040032,0.467511791659
97400,-36200.8011834,-27459.8529999,300.498264257,63.99040032,0.467511791659
97450,-36058.7129741,-27354.4192381,299.238149491,63.99040032,0.467511791659
97500,-36312.249847,-27438.5345121,305.06256297,63.99040032,0.467511791659
97550,-36027.0235357,-27342.3210297,298.564637825,63.99040032,0.467511791659
97600,-36056.998765,-27284.0945964,301.596854234,63.99040032,0.467511791659
97650,-36205.6623742,-27320.535308,305.45487801,63.99040032,0.467511791659
97700,-36188.5057583,-27401.5764514,302.07901356,63.99040032,0.467511791659
97750,-36226.2471651,-27533.4283405,298.843662432,63.99040032,0.467511791659
97800,-36512.2060423,-27654.3353996,304.517850613,63.99040032,0.467511791659
97850,-36175.5472264,-27786.4438172,288.402466211,63.99040032,0.467511791659
97900,-36560.4028593,-27885.0367081,298.243670536,63.99040032,0.467511791659
97950,-36423.1547326,-27817.8083322,295.836515942,63.99040032,0.467511791659
98000,-36568.311364,-27785.1990538,301.947791999,63.99040032,0.467511791659
98050,-36384.2085559,-27798.9458122,295.146075517,63.99040032,0.467511791659
98100,-36725.6344424,-27778.7216169,307.578962609,63.99040032,0.467511791659
98150,-36518.9747859,-27770.3403724,300.762503181,63.99040032,0.467511791659
98200,-36325.658542,-27890.5052367,289.985579799,63.99040032,0.467511791659
98250,-36398.8932874,-27833.3027431,294.469780262,63.99040032,0.467511791659
98300,-36358.6121773,-27808.4504614,293.939364562,63.99040032,0.467511791659
98350,-36486.8329837,-27790.6861258,298.958074303,63.99040032,0.467511791659
98400,-36551.0395895,-27864.7817603,298.618107069,63.99040032,0.467511791659
98450,-36504.3912193,-27890.8785108,296.117259104,63.99040032,0.467511791659
98500,-36615.4613235,-27865.6368295,300.803416034,63.99040032,0.467511791659
98550,-36432.560021,-27873.2296129,294.254567904,63.99040032,0.467511791659
98600,-36488.7257974,-28031.412855,290.747388739,63.99040032,0.467511791659
98650,-36640.1200447,-27993.1216244,297.268438364,63.99040032,0.467511791659
98700,-36436.8355308,-28013.8159182,289.568445005,63.99040032,0.467511791659
98750,-36505.8065684,-27959.3420885,293.812260159,63.99040032,0.467511791659
98800,-36607.335516,-27999.8668822,295.909474553,63.99040032,0.467511791659
98850,-36656.2949693,-27959.94801,298.964953431,63.99040032,0.467511791659
98900,-36449.8175716,-27977.7844862,291.253441096,63.99040032,0.467511791659
98950,-36456.0145427,-27818.3990102,296.945871354,63.99040032,0.467511791659
99000,-36309.185448,-27766.3050328,293.689046386,63.99040032,0.467511791659
99050,-36605.3533041,-27843.0463714,301.232540095,63.99040032,0.467511791659
99100,-36449.9284996,-27669.0482863,301.871056476,63.99040032,0.467511791659
99150,-36535.4486525,-27782.5266153,300.909904068,63.99040032,0.467511791659
99200,-36588.9978537,-27798.3102001,302.20821884,63.99040032,0.467511791659
99250,-36586.0335983,-27836.3013711,300.800244069,63.99040032,0.467511791659
99300,-36548.2140411,-27698.3367302,304.243054068,63.99040032,0.467511791659
99350,-36557.1030246,-27777.5206278,301.826439848,63.99040032,0.467511791659
99400,-36343.6907984,-27941.2982505,288.85932318,63.99040032,0.467511791659
99450,-36686.3788578,-27967.9777426,299.723136119,63.99040032,0.467511791659
99500,-36569.1434734,-28043.8579303,293.084165951,63.99040032,0.467511791659
99550,-36404.0824506,-27839.8813055,294.422015187,63.99040032,0.467511791659
99600,-36425.3953393,-27839.0481717,295.183356081,63.99040032,0.467511791659
99650,-36342.595927,-27755.6554297,295.203753705,63.99040032,0.467511791659
99700,-36376.1712332,-27746.1844249,296.683609376,63.99040032,0.467511791659
99750,-36195.8856019,-27660.591846,293.428230519,63.99040032,0.467511791659
99800,-36062.0190654,-27573.5877469,291.817183207,63.99040032,0.467511791659
99850,-36120.141136,-27508.8017368,296.042544593,63.99040032,0.467511791659
99900,-36268.3947365,-27608.3681445,297.716323751,63.99040032,0.467511791659
99950,-36144.9628198,-27580.8066765,294.420468109,63.99040032,0.467511791659
100000,-36448.3376101,-27573.8196935,305.090154303,63.99040032,0.467511791659
100050,-36354.4017186,-27733.3377716,296.376857263,63.99040032,0.467511791659
100100,-36416.1634929,-27702.1623859,299.571871654,63.99040032,0.467511791659
100150,-36114.169335,-27678.8783024,289.990314619,63.99040032,0.467511791659
100200,-36317.5112942,-27750.3335371,294.524345819,63.99040032,0.467511791659
100250,-36636.7047449,-27870.2019491,301.376786413,63.99040032,0.467511791659
100300,-36587.4228804,-28039.4913674,293.862694153,63.99040032,0.467511791659
100350,-36680.649445,-28182.8143539,292.140468195,63.99040032,0.467511791659
100400,-36820.964776,-28266.4481736,294.089077822,63.99040032,0.467511791659
100450,-36718.5027841,-28084.0833932,296.835993689,63.99040032,0.467511791659
100500,-36539.929597,-27812.3569119,300.038438391,63.99040032,0.467511791659
100550,-36454.2022325,-27811.598817,297.117345911,63.99040032,0.467511791659
100600,-36558.0498503,-27774.821747,301.951772759,63.99040032,0.467511791659
100650,-36431.3808396,-27630.8789015,302.545616501,63.99040032,0.467511791659
100700,-36562.7993662,-27722.2475072,303.922461607,63.99040032,0.467511791659
100750,-36428.338892,-27931.4476978,292.1080187,63.99040032,0.467511791659
100800,-36682.9026907,-27960.8827328,299.847545499,63.99040032,0.467511791659
100850,-36695.3445005,-27944.457699,300.83993628,63.99040032,0.467511791659
100900,-36669.7983511,-27954.435507,299.618685758,63.99040032,0.467511791659
100950,-36389.4102995,-27941.822343,290.413061007,63.99040032,0.467511791659
101000,-36461.6889367,-27885.2534353,294.842610613,63.99040032,0.467511791659
101050,-36433.6507822,-27904.2205413,293.226653294,63.99040032,0.467511791659
101100,-36219.76313,-27933.7420729,284.858678141,63.99040032,0.467511791659
101150,-36514.1246215,-27815.5166087,299.042684435,63.99040032,0.467511791659
101200,-36435.8219714,-27692.4043308,300.583159802,63.99040032,0.467511791659
101250,-36316.3123936,-27781.2948471,293.418734931,63.99040032,0.467511791659
101300,-36596.2630971,-27909.4835843,298.636041625,63.99040032,0.467511791659
101350,-36442.8033757,-27855.3318334,295.222010087,63.99040032,0.467511791659
101400,-36514.6143017,-27813.0306329,299.144982198,63.99040032,0.467511791659
101450,-36176.2195472,-27660.4154486,292.758210738,63.99040032,0.467511791659
101500,-36405.2415946,-27659.8114943,300.652344589,63.99040032,0.467511791659
101550,-36561.2860659,-27755.9919666,302.710362487,63.99040032,0.467511791659
101600,-36595.5273203,-27779.9527749,303.063785951,63.99040032,0.467511791659
101650,-36364.4473432,-27879.8219893,291.686340908,63.99040032,0.467511791659
101700,-36421.4485661,-27741.3380323,298.40677398,63.99040032,0.467511791659
101750,-36447.8028009,-27774.5218485,298.171985105,63.99040032,0.467511791659
101800,-36395.5416567,-27777.8621873,296.260504936,63.99040032,0.467511791659
101850,-36366.8278326,-27735.9110594,296.715579913,63.99040032,0.467511791659
101900,-36381.7626759,-27715.2876916,297.938008018,63.99040032,0.467511791659
101950,-36574.523614,-27910.6030782,297.850190623,63.99040032,0.467511791659
102000,-36408.0155641,-28009.6031135,288.722494508,63.99040032,0.467511791659
102050,-36614.6636934,-27980.7582071,296.818326562,63.99040032,0.467511791659
102100,-36550.330267,-28124.1920411,289.67565739,63.99040032,0.467511791659
102150,-36738.5593205,-28077.1248115,297.764725439,63.99040032,0.467511791659
102200,-36724.9277449,-28066.6001559,297.657915049,63.99040032,0.467511791659
102250,-36430.0634709,-28025.2122736,288.943847178,63.99040032,0.467511791659
102300,-36488.663778,-27968.2476057,292.916765635,63.99040032,0.467511791659
102350,-36601.2218036,-28080.322297,292.933381812,63.99040032,0.467511791659
102400,-36568.5209552,-27962.3760259,295.863967944,63.99040032,0.467511791659
102450,-36542.338443,-27949.1771774,295.417612662,63.99040032,0.467511791659
102500,-36392.5134088,-27951.7861066,290.177203905,63.99040032,0.467511791659
102550,-36752.7113993,-27966.5550894,302.052439297,63.99040032,0.467511791659
102600,-36368.1018186,-27972.30713,288.632500505,63.99040032,0.467511791659
102650,-36575.9741614,-27963.6216659,296.077373042,63.99040032,0.467511791659
102700,-36439.3962072,-27919.0727485,292.91357831,63.99040032,0.467511791659
102750,-36712.2901094,-28059.9522904,297.451997401,63.99040032,0.467511791659
102800,-36697.6245711,-27966.486677,300.161003939,63.99040032,0.467511791659
102850,-36474.8229032,-27960.5154792,292.706757727,63.99040032,0.467511791659
102900,-36645.975646,-27931.4167542,299.591047305,63.99040032,0.467511791659
102950,-36592.5716148,-27902.0369762,298.765136176,63.99040032,0.467511791659
103000,-36656.9602567,-28017.6977474,297.002491493,63.99040032,0.467511791659
103050,-36476.7919935,-28005.946812,291.21260307,63.99040032,0.467511791659
103100,-36482.7870696,-28034.8615328,290.424666417,63.99040032,0.467511791659
103150,-36366.3617726,-28041.5148496,286.193442411,63.99040032,0.467511791659
103200,-36461.8422248,-28037.8412058,289.602184014,63.99040032,0.467511791659
103250,-36647.3346973,-27948.0700582,299.065258079,63.99040032,0.467511791659
103300,-36229.2356596,-27737.8587753,291.918446522,63.99040032,0.467511791659
103350,-36514.8362053,-27783.6721668,300.161902738,63.99040032,0.467511791659
103400,-36339.4451467,-27754.4975149,295.135242533,63.99040032,0.467511791659
103450,-36249.7184839,-27795.2129897,290.65087366,63.99040032,0.467511791659
103500,-36508.629184,-27919.4811086,295.279646317,63.99040032,0.467511791659
103550,-36592.0931764,-27923.7357789,298.002722039,63.99040032,0.467511791659
103600,-36566.5426758,-28054.7138625,292.621547496,63.99040032,0.467511791659
103650,-36536.8799696,-27897.70539,296.999468622,63.99040032,0.467511791659
103700,-36415.7101472,-27801.2051149,296.151373432,63.99040032,0.467511791659
103750,-36188.6888003,-27735.8509676,290.593542421,63.99040032,0.467511791659
103800,-36486.3527467,-27770.3589868,299.640375521,63.99040032,0.467511791659
103850,-36366.8007601,-27731.6275447,296.861908835,63.99040032,0.467511791659
103900,-36345.6549645,-27719.1614185,296.563517226,63.99040032,0.467511791659
